VehicleID,Location,Maker,Model,Year,Colour,Type,Distance,Amount
VHL10979,Abuja,Lexus,IS 250,2008,Silver,Foreign Used,56252,5.8
VHL16205,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2013,Black,Nigerian Used,89512,5.85
VHL13080,Lagos,Mercedes-Benz,C300,2009,Black,Foreign Used,84000,5.5
VHL19260,Lagos,Toyota,4-Runner Limited,2008,Gray,Foreign Used,55000,6.8
VHL15912,Abuja,Toyota,Camry,2008,Silver,Foreign Used,,3.5
VHL17053,Abuja,Mercedes-Benz,E350,2007,Gray,Nigerian Used,301871,2.25
VHL15886,Abuja,Toyota,Land Cruiser Prado,2020,Black,Nigerian Used,306521,18.5
VHL10888,Ibadan,Toyota,Camry,1998,Gold,Nigerian Used,294800,0.84
VHL11648,Abuja,Mercedes-Benz,M Class,2015,White,Foreign Used,,14.3
VHL18299,Lagos,Mercedes-Benz,GLE-Class,2016,White,Foreign Used,,35.5
VHL14802,Lagos,Toyota,RAV4 3.5 Sport,2010,Black,Foreign Used,84000,4.85
VHL10913,Abuja,Mercedes-Benz,C230,2006,Red,Nigerian Used,,2.2
VHL14344,Abuja,BMW,328i,2007,Gray,Foreign Used,80000,2.8
VHL16946,Lagos,Toyota,RAV4 2.5 4x4,2011,Black,Foreign Used,52483,5.6
VHL11990,Abuja,Peugeot,407 2.2 Coupe,2009,Black,Foreign Used,98700,2.5
VHL11997,Lagos,Toyota,Tacoma 4x4 Access Cab,2008,Black,Foreign Used,,6.5
VHL16350,Ibadan,Lexus,ES 300,2004,Black,Nigerian Used,142542,1.88
VHL10346,Lagos,Lexus,ES,2006,Silver,Foreign Used,,3.6
VHL10680,Abuja,Mercedes-Benz,GL-Class GL 450,2011,Silver,Nigerian Used,,6.5
VHL17066,Abuja,Toyota,Land Cruiser Prado 4,2019,Black,Foreign Used,4125,35.0
VHL15426,Lagos,Acura,MDX,2008,White,Foreign Used,52352,4.0
VHL10221,Ibadan,Toyota,Camry,2009,Gold,Foreign Used,103850,3.5
VHL17214,Lagos,Nissan,Pathfinder SE 4x4,2004,Silver,Nigerian Used,,2.25
VHL19271,Lagos,Toyota,Tacoma SR5,2017,Gray,Foreign Used,,18.0
VHL16825,Lagos,Lexus,ES,2004,White,Foreign Used,,3.5
VHL11915,Lagos,Mercedes-Benz,GL-Class,2014,Silver,Nigerian Used,90000,9.7
VHL18164,Lagos,Toyota,Camry,2012,Black,Foreign Used,74158,6.5
VHL16374,Abuja,Toyota,RAV4 Limited,2007,White,Foreign Used,70000,4.8
VHL18880,Lagos,Toyota,Camry,2018,Black,Foreign Used,,12.45
VHL10289,Abuja,Mercedes-Benz,G-Class Base G 550 AWD,2019,White,Foreign Used,,135.0
VHL15328,Lagos,Lexus,GX 460 Premium,2011,Silver,Foreign Used,78523,14.8
VHL16349,Abuja,Mercedes-Benz,E350,2009,Black,Foreign Used,,4.5
VHL15416,Lagos,Mercedes-Benz,CLA-Class,2019,White,Foreign Used,,15.8
VHL13233,Abuja,Toyota,Hilux,2020,White,Brand New,253,19.7
VHL17640,Abuja,Mercedes-Benz,M Class,2007,Black,Nigerian Used,,2.95
VHL18162,Lagos,Toyota,C-HR,2019,Red,Foreign Used,,18.5
VHL13669,Ibadan,Lexus,ES 350,2007,Gray,Foreign Used,165986,4.5
VHL11657,Abuja,Toyota,Matrix,2006,Black,Foreign Used,100000,2.2
VHL12949,Lagos,Lexus,RX 450h,2010,Blue,Foreign Used,75241,8.2
VHL12741,Lagos,Lexus,GS 300,2005,Blue,Foreign Used,184460,3.94
VHL16242,Abuja,Mercedes-Benz,E350,2011,White,Nigerian Used,58000,4.55
VHL10670,Abuja,Land Rover,Range Rover Evoque R-Dynamic HSE AWD,2020,Gold,Foreign Used,19000,49.0
VHL19531,Abuja,Nissan,Murano 3.5,2008,Black,Nigerian Used,80000,2.85
VHL19274,Abuja,Chevrolet,Impala,2014,Black,Nigerian Used,,5.0
VHL15437,Ibadan,Toyota,Sienna LE AWD,2006,Gray,Foreign Used,84000,3.5
VHL11804,Abuja,Mercedes-Benz,M Class,2006,Silver,Nigerian Used,120224,4.0
VHL17491,Lagos,Mercedes-Benz,GLE-Class,2018,White,Foreign Used,,42.35
VHL14991,Lagos,Toyota,Highlander XLE 4x4 V6 (3.5L 6cyl 8A),2017,White,Foreign Used,,16.5
VHL18198,Abuja,Honda,Accord Sedan EX-L,2010,Black,Nigerian Used,,2.65
VHL19499,Abuja,Mercedes-Benz,G-Class G 63 AMG,2021,White,Brand New,,200.0
VHL12514,Lagos,Mercedes-Benz,C300,2011,Gray,Foreign Used,74690,5.8
VHL17534,Lagos,Mercedes-Benz,GLE-Class,2021,Black,Foreign Used,,100.0
VHL17256,Ibadan,Nissan,Rogue,2011,Black,Foreign Used,99000,3.9
VHL19653,Lagos,Toyota,Camry,2008,Black,Foreign Used,74225,3.85
VHL10510,Lagos,Toyota,Camry,2009,Red,Foreign Used,,3.5
VHL19083,Abuja,Lexus,GX 460,2021,Black,Foreign Used,,47.0
VHL16397,Abuja,Toyota,Camry LE FWD (2.5L 4cyl 8AM),2018,Silver,Foreign Used,5859,13.8
VHL13117,Lagos,Lexus,GX 460,2011,Silver,Foreign Used,,13.5
VHL14917,Lagos,Lexus,RX 350 AWD,2014,White,Nigerian Used,,12.5
VHL14271,Abuja,Toyota,Corolla 1.8 CE,2008,Black,Foreign Used,75000,3.0
VHL17426,Abuja,Honda,Accord,2004,Blue,Foreign Used,45214,2.65
VHL17160,Lagos,Toyota,Highlander XLE 4x4 V6 (3.5L 6cyl 8A),2018,Gray,Foreign Used,63000,15.0
VHL10274,Abuja,Toyota,Sienna LE 8 Passenger,2010,Green,Foreign Used,85000,6.7
VHL18836,Lagos,Lexus,IS 250,2007,Gray,Foreign Used,81000,4.4
VHL16110,Ibadan,Toyota,Camry,2002,Silver,Foreign Used,132854,1.85
VHL12621,Abuja,Toyota,Corolla,2012,Red,Foreign Used,,4.25
VHL18799,Abuja,Mercedes-Benz,GLS-Class GLS450 4Matic,2017,Gray,Foreign Used,,29.99
VHL10416,Lagos,Toyota,4-Runner Limited V6,2005,Black,Foreign Used,985231,4.2
VHL15175,Abuja,Mercedes-Benz,C300,2015,Black,Foreign Used,65000,13.8
VHL19217,Abuja,Toyota,Sienna,2014,Gray,Foreign Used,,7.9
VHL14181,Abuja,BMW,7 Series,2014,Blue,Nigerian Used,68532,14.5
VHL12446,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2013,Black,Foreign Used,60000,10.0
VHL16062,Lagos,Lexus,RX 350,2008,Black,Foreign Used,92000,5.6
VHL18212,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2013,Blue,Foreign Used,,13.8
VHL13453,Abuja,Lexus,IS 250,2008,Blue,Nigerian Used,,4.0
VHL14360,Abuja,Toyota,Camry,2014,Black,Foreign Used,65000,5.5
VHL14494,Lagos,Audi,Q5,2010,Gray,Foreign Used,159339,6.75
VHL19260,Abuja,Toyota,Camry,2021,Gray,Brand New,1000,37.0
VHL12220,Lagos,Lexus,ES,2010,Silver,Foreign Used,65,5.5
VHL15877,Abuja,Toyota,C-Hr,2018,Gold,Foreign Used,5124,15.5
VHL11293,Lagos,Toyota,Tundra SR5 Double Cab,2007,Green,Foreign Used,115000,6.8
VHL15126,Abuja,Toyota,Camry XSE V6 (3.5L V6 8A),2019,White,Foreign Used,,16.0
VHL15380,Lagos,Dodge,Avenger Mainstreet,2011,Red,Foreign Used,163756,4.16
VHL16819,Lagos,Kia,Sportage,2011,Silver,Nigerian Used,,3.3
VHL12767,Abuja,Lexus,RX 330,2005,Gray,Nigerian Used,,3.3
VHL18357,Lagos,Lexus,GX 460 Luxury,2016,Black,Foreign Used,,22.0
VHL18815,Lagos,Toyota,Corolla,2003,Silver,Nigerian Used,259454,1.69
VHL10812,Lagos,Toyota,Tacoma,2020,White,Foreign Used,10000,25.45
VHL13160,Abuja,Toyota,Camry XSE V6 (3.5L V6 8A),2019,White,Foreign Used,14000,17.9
VHL14152,Lagos,Toyota,Corolla,2006,Green,Nigerian Used,60872,2.14
VHL15379,Lagos,Lexus,IS 250 AWD,2007,White,Foreign Used,95000,4.1
VHL16730,Lagos,Toyota,4-Runner SR5 V8 4x4,2005,Blue,Foreign Used,150000,3.5
VHL10049,Lagos,Toyota,Sequoia,2009,Gray,Foreign Used,98757,7.65
VHL13001,Lagos,Lexus,RX,2015,Gray,Foreign Used,61000,12.7
VHL16818,Abuja,Lexus,RX 350,2007,Silver,Foreign Used,45214,5.1
VHL14536,Abuja,Hyundai,Elantra,2014,Black,Foreign Used,,5.4
VHL16197,Lagos,Lexus,RX 350 FWD,2013,Black,Foreign Used,37662,15.5
VHL11699,Abuja,Toyota,Highlander SE,2011,White,Foreign Used,58666,8.7
VHL18182,Ibadan,Toyota,Corolla,2017,Black,Foreign Used,96000,6.8
VHL10221,Lagos,Mercedes-Benz,M Class ML 550 4Matic,2013,Black,Foreign Used,13120,13.5
VHL11256,Abuja,Honda,Accord 3.5 EX Automatic,2008,Black,Nigerian Used,285709,1.69
VHL14038,Lagos,Honda,Accord Crosstour EX-L AWD,2010,Gray,Nigerian Used,113850,4.32
VHL19529,Ibadan,Toyota,Matrix,2008,Blue,Foreign Used,142658,3.7
VHL16911,Abuja,Toyota,Land Cruiser Prado 2.7 I,2010,Black,Nigerian Used,112789,14.5
VHL10965,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2009,Silver,Foreign Used,63214,3.75
VHL18010,Ibadan,GMC,Terrain SLT-2 AWD,2010,Black,Nigerian Used,177412,3.5
VHL13869,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2007,Gray,Foreign Used,75000,3.85
VHL11474,Lagos,Toyota,Tundra,2017,Silver,Foreign Used,3445,30.0
VHL13272,Abuja,Toyota,Corolla,2014,Gray,Nigerian Used,,4.65
VHL10397,Lagos,Lexus,GX 460,2021,Gray,Foreign Used,,45.0
VHL12888,Lagos,Mercedes-Benz,CLK Cabriolet,2000,Silver,Nigerian Used,410381,0.9
VHL10763,Lagos,Acura,TL SH-AWD Automatic,2012,Gray,Foreign Used,,4.6
VHL18908,Abuja,Citroen,Berlingo,2006,White,Nigerian Used,362319,1.35
VHL16564,Lagos,Toyota,Corolla Sedan,2004,White,Foreign Used,50000,2.65
VHL12031,Abuja,Toyota,Corolla,2014,Black,Foreign Used,41421,5.5
VHL11739,Abuja,Mercedes-Benz,CLS,2020,White,Foreign Used,13171,47.0
VHL13875,Lagos,Lexus,RX 350 AWD,2013,Black,Foreign Used,45000,10.5
VHL14895,Abuja,Hyundai,Tucson,2016,Silver,Foreign Used,56000,11.5
VHL12374,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A) Off,2009,White,Foreign Used,,4.0
VHL10743,Abuja,Honda,Accord Crosstour EX-L,2011,Gray,Foreign Used,60000,6.2
VHL19337,Lagos,Toyota,Highlander,2015,White,Foreign Used,63088,13.5
VHL18747,Abuja,Toyota,Highlander Limited V6,2006,Blue,Nigerian Used,38000,3.2
VHL12545,Abuja,Hyundai,Sonata,2015,Black,Foreign Used,45000,9.0
VHL17336,Abuja,Toyota,RAV4,2013,Silver,Foreign Used,46000,6.3
VHL16061,Lagos,Dodge,Caliber 2.4 R/T,2007,Gray,Foreign Used,97300,2.35
VHL11603,Lagos,Mercedes-Benz,C300,2011,White,Foreign Used,,5.3
VHL12302,Abuja,Kia,Optima,2012,Silver,Nigerian Used,256389,2.81
VHL14018,Lagos,Lexus,GX 460,2012,White,Foreign Used,,17.0
VHL19395,Lagos,Lexus,ES 350 FWD,2015,Black,Nigerian Used,,9.5
VHL12412,Abuja,Honda,Accord,2018,White,Nigerian Used,45123,7.5
VHL16397,Lagos,Toyota,RAV4,2015,Gray,Foreign Used,,10.0
VHL16905,Lagos,Lexus,ES 350,2010,Black,Foreign Used,95882,5.5
VHL10913,Abuja,Lexus,GX 460 Base,2015,Brown,Foreign Used,45382,19.48
VHL10549,Lagos,Toyota,Camry,2009,Blue,Foreign Used,102850,4.0
VHL14163,Abuja,Toyota,Hilux SR5 HI-Rider,2019,White,Foreign Used,,19.0
VHL12125,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013,Blue,Foreign Used,,10.8
VHL10353,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2014,Brown,Foreign Used,,12.2
VHL15803,Abuja,Toyota,Camry,2015,Green,Nigerian Used,54895,6.75
VHL17350,Abuja,BMW,X5 4.4i,2005,Gray,Foreign Used,,3.0
VHL14561,Abuja,Mercedes-Benz,CLS,2012,Gray,Foreign Used,41527,9.5
VHL10911,Lagos,Lexus,ES 350,2008,Red,Foreign Used,124000,4.4
VHL10230,Abuja,Lexus,RX 330,2005,Gray,Nigerian Used,75112,3.5
VHL16866,Ibadan,Toyota,Camry,2015,Blue,Foreign Used,28381,6.9
VHL14391,Lagos,Lexus,ES,2010,Black,,110315,4.55
VHL11671,Abuja,Mercedes-Benz,GLK-Class,2009,Silver,Foreign Used,195327,7.5
VHL15836,Abuja,Mercedes-Benz,S-Class,2007,Black,Nigerian Used,80000,5.3
VHL16300,Lagos,Lexus,RX 350,2011,Silver,Foreign Used,50000,9.45
VHL16246,Abuja,Mercedes-Benz,M Class,2014,Gray,Foreign Used,12202,15.0
VHL19328,Abuja,Peugeot,406 Coupe,2003,Blue,Foreign Used,120000,2.7
VHL19129,Abuja,Mercedes-Benz,C300,2009,Black,Nigerian Used,,3.5
VHL16197,Lagos,Nissan,Altima,2012,Gray,Foreign Used,231839,2.98
VHL18808,Lagos,Toyota,Tacoma Access Cab,2012,Beige,Foreign Used,,9.6
VHL11053,Lagos,Toyota,RAV4 Limited V6,2007,White,Foreign Used,,4.2
VHL15584,Lagos,Lexus,SC 430 Convertible,2005,Black,Nigerian Used,98000,3.05
VHL17686,Lagos,Toyota,Tundra,2014,Black,Foreign Used,24457,27.0
VHL11737,Abuja,Mercedes-Benz,E350,2014,Black,Foreign Used,,13.0
VHL16140,Lagos,Mercedes-Benz,C300,2009,Gray,Foreign Used,74141,4.65
VHL10268,Lagos,Lexus,ES,2006,Black,Foreign Used,,3.3
VHL14023,Abuja,Toyota,Camry,2013,Black,Foreign Used,89546,4.85
VHL11645,Abuja,Mercedes-Benz,S-Class S 550,2008,Silver,Nigerian Used,56987,5.5
VHL14516,Lagos,Lexus,ES 350,2007,Gray,Nigerian Used,,3.4
VHL16633,Abuja,Toyota,Camry,2010,Blue,Foreign Used,140796,3.8
VHL14480,Lagos,Lexus,RX 350 4WD,2021,Black,Foreign Used,26000,30.0
VHL13499,Ibadan,Hyundai,Sonata,2017,Red,Foreign Used,,7.0
VHL17330,Abuja,Ford,Explorer,2015,Black,Nigerian Used,,4.5
VHL12477,Abuja,Mercedes-Benz,C300,2008,Black,Foreign Used,90000,4.5
VHL13916,Lagos,Mercedes-Benz,GL Class GL 450,2011,Silver,Foreign Used,50000,8.5
VHL19774,Lagos,Land Rover,Rover Discovery,2011,Black,Nigerian Used,7842,7.31
VHL11271,Abuja,Mercedes-Benz,GL-Class GL 450,2008,Black,Nigerian Used,98569,2.3
VHL11067,Lagos,Toyota,Venza LE AWD,2013,Black,Foreign Used,,12.2
VHL18127,Lagos,Lexus,ES 350,2009,Gold,Foreign Used,,4.3
VHL11996,Lagos,Toyota,RAV4 XLE Premium FWD,2019,Gray,Foreign Used,800,19.5
VHL15015,Lagos,Lexus,RX 350,2007,White,Foreign Used,108576,5.15
VHL17242,Ibadan,Nissan,Sentra,2015,Red,Foreign Used,120000,4.15
VHL16032,Abuja,Mercedes-Benz,E300,2017,Black,Foreign Used,25000,19.5
VHL13802,Lagos,Lexus,GX 460,2012,Black,Foreign Used,115202,14.25
VHL11939,Lagos,Lexus,IS 250 AWD,2007,Silver,Foreign Used,75000,4.1
VHL11087,Abuja,Toyota,Camry,2018,Red,,36525,10.65
VHL12555,Abuja,Mercedes-Benz,C300,2012,White,Foreign Used,,6.35
VHL11724,Lagos,Lexus,RX,2003,Beige,Foreign Used,87416,3.3
VHL19020,Abuja,Land Rover,Range Rover Vogue,2019,Gray,Foreign Used,19852,60.0
VHL17344,Lagos,Lexus,RX,2009,Silver,Foreign Used,,5.2
VHL16495,Ibadan,Toyota,Camry,2005,Gray,Foreign Used,87000,2.6
VHL18845,Abuja,Toyota,Venza V6 AWD,2011,Brown,Nigerian Used,,5.5
VHL18982,Abuja,Mercedes-Benz,S-Class S 550,2008,Black,Nigerian Used,,2.95
VHL14818,Ibadan,Toyota,Highlander V6 AWD,2004,Green,Foreign Used,142189,4.6
VHL14330,Abuja,BMW,335i,2009,Blue,Foreign Used,,9.0
VHL19058,Lagos,Toyota,Highlander,2012,Black,Foreign Used,,9.8
VHL14021,Lagos,Toyota,4-Runner Limited V6,2009,White,Foreign Used,86452,5.95
VHL14694,Abuja,Toyota,Corolla L (1.8L 4cyl 2A),2018,Silver,Nigerian Used,,5.6
VHL18947,Abuja,Bentley,Bentley Bentayga W12 AWD,2019,Gray,Brand New,2000,115.0
VHL13118,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013,Black,Foreign Used,,11.0
VHL18111,Lagos,Lexus,ES 350,2010,Silver,Foreign Used,98000,5.5
VHL18080,Lagos,Toyota,Sienna,2004,Gold,,298063,2.87
VHL19521,Abuja,Toyota,Camry,2012,Gray,Nigerian Used,,3.55
VHL15367,Lagos,Toyota,Tundra,2004,Blue,Foreign Used,,4.2
VHL19954,Ibadan,Toyota,Camry,2013,Black,Nigerian Used,,3.7
VHL11281,Lagos,Mercedes-Benz,M Class,2015,Blue,Foreign Used,50000,14.5
VHL12116,Abuja,Land Rover,Rover Discovery Series II SE AWD,2002,Green,Nigerian Used,,3.5
VHL11085,Abuja,Mercedes-Benz,M Class ML 350 4Matic,2013,Black,Foreign Used,,14.0
VHL14024,Lagos,Infiniti,JX 35 AWD,2013,Gray,Foreign Used,262159,10.13
VHL14752,Lagos,Toyota,Camry,2009,Blue,Foreign Used,,3.55
VHL17703,Lagos,Lexus,GX 460 Premium,2013,Black,Foreign Used,43739,15.5
VHL10399,Abuja,Mazda,3 2.5 S Sport Hatchback,2011,Red,Foreign Used,50000,3.2
VHL13442,Lagos,Mercedes-Benz,C250,2012,Black,Foreign Used,165012,5.7
VHL14848,Lagos,Lexus,RX 350 AWD,2015,Red,Foreign Used,63691,13.15
VHL19611,Lagos,Toyota,Camry,2007,Blue,Foreign Used,78646,3.95
VHL16334,Lagos,Ford,Edge,2012,Black,Foreign Used,201267,5.06
VHL10526,Abuja,Toyota,Highlander,2007,Gray,Foreign Used,,3.85
VHL12103,Abuja,Honda,Civic 1.8 EX Automatic,2008,Silver,Nigerian Used,,1.5
VHL17622,Lagos,Lexus,GX 460 Luxury,2019,Blue,Foreign Used,56000,36.0
VHL12354,Abuja,Toyota,Venza,2010,Gray,Foreign Used,34521,6.0
VHL10347,Abuja,Toyota,Land Cruiser,2003,Black,Nigerian Used,,4.1
VHL11689,Lagos,Toyota,Sequoia,2013,Silver,Foreign Used,,13.8
VHL11801,Lagos,Toyota,Sequoia,2010,Silver,Foreign Used,63275,10.85
VHL18062,Abuja,Volkswagen,Routan SEL,2010,Black,Nigerian Used,129000,4.5
VHL15024,Abuja,Nissan,Versa 1.8 SL Hatchback,2010,Silver,Foreign Used,52352,2.65
VHL12490,Lagos,Lexus,RX 350 F Sport AWD,2018,Black,Foreign Used,33000,18.8
VHL11773,Lagos,Lexus,RX 350L Luxury FWD,2018,Gray,Foreign Used,44227,23.5
VHL18930,Abuja,Nissan,Almera 1.6 Comfort,2008,Blue,Foreign Used,38235,1.65
VHL19059,Abuja,Toyota,Tundra Double Cab 4x4 Limited,2011,Gray,Foreign Used,75000,9.2
VHL10898,Ibadan,Toyota,Corolla,2012,Silver,Foreign Used,,4.5
VHL18159,Abuja,Land Rover,Rover Discovery,2016,Gray,Foreign Used,,15.7
VHL10537,Lagos,Mercedes-Benz,S-Class,2018,Blue,Foreign Used,,59.0
VHL11866,Abuja,Cadillac,Escalade,2019,Black,Foreign Used,12012,48.0
VHL15507,Ibadan,Lexus,ES 330 Sedan,2004,Green,Foreign Used,,3.2
VHL15431,Lagos,King,Long XMQ,2010,White,Nigerian Used,60214,1.91
VHL17975,Lagos,Lexus,LC 500 RWD,2017,Black,Foreign Used,32995,62.0
VHL14092,Abuja,Honda,Accord,2008,Silver,Nigerian Used,,2.0
VHL10926,Abuja,Toyota,Corolla,2013,White,Foreign Used,45000,4.0
VHL14673,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2007,Black,Foreign Used,83000,5.1
VHL10380,Lagos,Chevrolet,Nubira,2006,Gold,,157197,1.13
VHL13142,Lagos,Honda,City,2007,Blue,Nigerian Used,355311,1.69
VHL13233,Abuja,BAW,Luling,2004,Black,Nigerian Used,64000,1.6
VHL17469,Abuja,Toyota,Land Cruiser 90 Automatic,2001,Gray,Nigerian Used,80000,3.0
VHL16120,Abuja,Honda,CR-V EX Automatic,2007,Green,Nigerian Used,143050,3.15
VHL19311,Lagos,Lexus,LX 570 AWD,2014,Gray,Foreign Used,,26.0
VHL14271,Lagos,Mercedes-Benz,S-Class Maybach S 500 (X222),2015,Black,Foreign Used,92000,24.0
VHL12117,Abuja,Chevrolet,Chevrolet Corvette,2021,Blue,Brand New,,140.0
VHL13478,Lagos,Toyota,Sequoia,2007,Gray,Foreign Used,,4.0
VHL14893,Abuja,Nissan,Rogue,2008,Red,Nigerian Used,95000,2.6
VHL10161,Abuja,Jeep,Grand Cherokee 3.7 Lao 4x4,2008,Gray,Foreign Used,78000,3.8
VHL18962,Ibadan,Toyota,Highlander,2017,Gray,Foreign Used,70453,16.5
VHL15151,Abuja,Volkswagen,Passat,2007,Blue,Nigerian Used,,2.7
VHL15187,Abuja,Lexus,RX,2006,White,Foreign Used,65000,5.5
VHL19544,Lagos,Lexus,ES,2007,Silver,Foreign Used,65060,4.16
VHL10687,Abuja,Toyota,Corolla,2004,Gray,Nigerian Used,120406,2.0
VHL10433,Abuja,Toyota,Hilux SR5 HI-RIDER,2016,Black,Foreign Used,100367,21.0
VHL16466,Lagos,Toyota,Avalon XL,2004,Silver,Nigerian Used,97789,1.58
VHL12502,Abuja,Mercedes-Benz,E350,2011,White,Nigerian Used,,4.4
VHL14963,Abuja,Mercedes-Benz,GLK-Class,2010,Black,Nigerian Used,85000,4.85
VHL14905,Abuja,Mercedes-Benz,C-Class C 300 CDI 4MATIC (W204),2012,Black,Nigerian Used,69000,5.5
VHL17763,Lagos,Toyota,Tacoma,2012,Black,Foreign Used,63000,6.0
VHL11839,Lagos,Toyota,4-Runner Limited 4x4 V6,2007,Gray,Foreign Used,89520,5.5
VHL13602,Lagos,Acura,MDX,2010,Black,Foreign Used,76000,5.2
VHL14824,Lagos,Toyota,Tacoma Double Cab V6 Automatic,2009,Black,Foreign Used,76434,8.6
VHL12411,Abuja,Toyota,Corolla 1.4,2004,Red,Nigerian Used,,1.9
VHL19533,Lagos,Lexus,ES 350,2009,White,Brand New,,4.7
VHL13299,Abuja,Toyota,Camry,2004,Black,Nigerian Used,,1.25
VHL18874,Lagos,Toyota,Camry,2013,Gray,Nigerian Used,125478,4.05
VHL13193,Abuja,Honda,Accord,2007,Gray,Nigerian Used,,1.6
VHL17774,Lagos,Mercedes-Benz,C300,2009,White,Foreign Used,,5.3
VHL11358,Abuja,Lexus,RX 350 F Sport FWD,2018,Gold,Foreign Used,,19.0
VHL17532,Abuja,Toyota,Fortuner 2.7 AWD,2014,White,Nigerian Used,141998,9.0
VHL17124,Abuja,Lexus,RX,2018,Black,Nigerian Used,,21.0
VHL19512,Abuja,Jeep,Liberty Limited,2006,Gray,Foreign Used,,2.5
VHL16711,Abuja,Lexus,ES 350,2008,Gray,Nigerian Used,99000,3.44
VHL19803,Ibadan,Toyota,Hilux 2.7 VVT-i 4X4 SRX,2009,Beige,Nigerian Used,195632,8.9
VHL18429,Lagos,Lexus,ES 350,2008,Gray,Foreign Used,,4.3
VHL14979,Lagos,Toyota,Tacoma Regular Cab,2006,Blue,Foreign Used,99552,7.8
VHL16302,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013,Black,Foreign Used,78000,11.0
VHL18344,Lagos,Toyota,Tacoma 4x4 Access Cab,2008,White,Foreign Used,145000,6.0
VHL13533,Lagos,Toyota,Highlander,2017,Gray,Foreign Used,,18.0
VHL18650,Lagos,Mercedes-Benz,M Class,2015,White,Foreign Used,,13.5
VHL15121,Abuja,BMW,M3 Coupe,2010,Black,Foreign Used,53000,9.0
VHL13827,Lagos,Toyota,Sienna CE,2005,Gray,Nigerian Used,155874,2.36
VHL16635,Lagos,Acura,MDX,2008,Black,Foreign Used,70000,3.9
VHL10516,Ibadan,Mazda,6,2007,Black,Nigerian Used,330873,1.35
VHL12227,Abuja,Peugeot,508,2016,Silver,Foreign Used,65000,8.9
VHL10601,Lagos,Honda,Pilot,2007,Gold,Foreign Used,75854,2.9
VHL16246,Abuja,Hyundai,Santa Fe Limited,2011,Black,Foreign Used,120000,4.9
VHL19948,Lagos,Lexus,RX 350 AWD,2015,White,Foreign Used,85000,13.0
VHL18359,Abuja,Mercedes-Benz,C300,2015,Black,Foreign Used,,12.5
VHL19847,Ibadan,Lexus,IS 250,2008,White,Foreign Used,,4.1
VHL14218,Lagos,Lexus,ES 330,2005,Black,Foreign Used,,3.2
VHL13621,Lagos,Lexus,GX,2019,Black,Foreign Used,52854,28.5
VHL18303,Lagos,Lexus,RX 330 4WD,2005,Silver,Foreign Used,89543,5.15
VHL12838,Abuja,Honda,Accord,2013,Gray,Nigerian Used,50000,4.3
VHL11510,Lagos,Toyota,Camry,2007,Silver,Nigerian Used,125084,2.7
VHL18596,Lagos,Toyota,Corolla 1.8 Advanced,2009,Gray,Foreign Used,207347,3.99
VHL15130,Abuja,Honda,Pilot EX 4x2 (3.5L 6cyl 5A),2007,Silver,Foreign Used,99000,3.2
VHL15576,Lagos,Mercedes-Benz,GLK-Class,2010,White,,226924,6.39
VHL12352,Abuja,Toyota,Highlander Sport,2008,Black,Nigerian Used,148000,3.9
VHL19242,Lagos,Mercedes-Benz,GLS-Class GLS450 4Matic,2017,Silver,Foreign Used,40000,34.8
VHL14252,Lagos,Toyota,Highlander XLE 4x2 V6 (3.5L 6cyl 8A),2017,Gray,Foreign Used,,19.5
VHL11412,Abuja,Lexus,RX 330,2005,Green,Nigerian Used,,2.9
VHL16132,Ibadan,Lexus,ES 350,2009,Silver,Foreign Used,147631,5.95
VHL19472,Lagos,Lexus,RX 350 F Sport FWD,2017,Blue,Foreign Used,20000,21.0
VHL15024,Abuja,Toyota,Sienna XLE FWD (3.3L V6 5A),2004,Gray,Foreign Used,387265,3.71
VHL19091,Abuja,Toyota,Corolla,2006,Gray,Nigerian Used,89000,2.1
VHL18794,Abuja,Mercedes-Benz,GLK-Class,2014,Black,Foreign Used,24153,10.2
VHL18551,Abuja,Lexus,RX 350,2010,Gray,Nigerian Used,,7.5
VHL15237,Lagos,Toyota,Highlander Limited,2010,Silver,Foreign Used,,7.35
VHL13323,Lagos,Lexus,ES 350,2008,Silver,Foreign Used,127083,4.5
VHL13304,Abuja,Toyota,Hilux SR+ 4x4,2019,White,Brand New,,20.0
VHL14002,Abuja,Audi,Q7,2010,Black,Foreign Used,34126,26.0
VHL10855,Lagos,Lexus,GS,2006,Silver,Foreign Used,100763,3.38
VHL13951,Lagos,Toyota,Highlander Limited,2008,White,Foreign Used,63821,7.0
VHL11225,Abuja,Mercedes-Benz,M Class,2014,Blue,Nigerian Used,,8.0
VHL10329,Lagos,Toyota,Camry,2008,Gray,Foreign Used,121331,3.5
VHL16203,Lagos,Toyota,Venza,2015,Gray,Foreign Used,53000,11.95
